Tidsperiode,Kvalitetsindikator,Måltall,Lokasjon,Verdi,Sektor,Nivå,QualityIndicatorID,LocationId
2021,Utfaset - Pakkeforløp for peniskreft,Andel pakkeforløp for peniskreft gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,"80,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658725
2021,Utfaset - Pakkeforløp for peniskreft,Antall nye kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Midt-Norge RHF,12,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658776
2021,Utfaset - Pakkeforløp for peniskreft,Antall nye kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Nord RHF,8,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,883658752
2021,Utfaset - Pakkeforløp for peniskreft,Antall nye kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Sør-Øst RHF,30,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,991324968
2021,Utfaset - Pakkeforløp for peniskreft,Antall nye kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Vest RHF,24,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658725
2021,Utfaset - Pakkeforløp for peniskreft,Antall pakkeforløp for peniskreft gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,4,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658776
2021,Utfaset - Pakkeforløp for peniskreft,Antall pakkeforløp for peniskreft gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,8,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,883658752
2021,Utfaset - Pakkeforløp for peniskreft,Antall pakkeforløp for peniskreft gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,17,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,991324968
2021,Utfaset - Pakkeforløp for peniskreft,Antall pakkeforløp for peniskreft gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,21,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658725
2021,Utfaset - Pakkeforløp for peniskreft,Totalt antall kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Midt-Norge RHF,21,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658776
2021,Utfaset - Pakkeforløp for peniskreft,Totalt antall kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Nord RHF,14,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,883658752
2021,Utfaset - Pakkeforløp for peniskreft,Totalt antall kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Sør-Øst RHF,52,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,991324968
2021,Utfaset - Pakkeforløp for peniskreft,Totalt antall kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Vest RHF,25,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658725
2021,Utfaset - Pakkeforløp for peniskreft,Totalt antall pakkeforløp for peniskreft som er avsluttet i perioden,Helse Midt-Norge RHF,6,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658776
2021,Utfaset - Pakkeforløp for peniskreft,Totalt antall pakkeforløp for peniskreft som er avsluttet i perioden,Helse Nord RHF,8,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,883658752
2021,Utfaset - Pakkeforløp for peniskreft,Totalt antall pakkeforløp for peniskreft som er avsluttet i perioden,Helse Sør-Øst RHF,20,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,991324968
2021,Utfaset - Pakkeforløp for peniskreft,Totalt antall pakkeforløp for peniskreft som er avsluttet i perioden,Helse Vest RHF,26,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658725
2021,Utfaset - Pakkeforløp for primær leverkreft,Andel nye kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Midt-Norge RHF,"20,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,983658776
2021,Utfaset - Pakkeforløp for primær leverkreft,Andel nye kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Nord RHF,"50,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,883658752
2021,Utfaset - Pakkeforløp for primær leverkreft,Andel nye kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Sør-Øst RHF,"40,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,991324968
2021,Utfaset - Pakkeforløp for primær leverkreft,Andel nye kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Vest RHF,"58,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,983658725
2021,Utfaset - Pakkeforløp for primær leverkreft,Andel pakkeforløp for primær leverkreft gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,"25,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,883658752
2021,Utfaset - Pakkeforløp for primær leverkreft,Andel pakkeforløp for primær leverkreft gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,"37,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,991324968
2021,Utfaset - Pakkeforløp for primær leverkreft,Andel pakkeforløp for primær leverkreft gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,"52,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,983658725
2021,Utfaset - Pakkeforløp for primær leverkreft,Antall nye kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Midt-Norge RHF,12,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,983658776
2021,Utfaset - Pakkeforløp for primær leverkreft,Antall nye kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Nord RHF,19,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,883658752
2021,Utfaset - Pakkeforløp for primær leverkreft,Antall nye kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Sør-Øst RHF,78,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,991324968
2021,Utfaset - Pakkeforløp for primær leverkreft,Antall nye kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Vest RHF,25,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,983658725
2021,Utfaset - Pakkeforløp for primær leverkreft,Antall pakkeforløp for primær leverkreft gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,2,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,883658752
2021,Utfaset - Pakkeforløp for primær leverkreft,Antall pakkeforløp for primær leverkreft gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,15,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,991324968
2021,Utfaset - Pakkeforløp for primær leverkreft,Antall pakkeforløp for primær leverkreft gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,9,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,983658725
2021,Utfaset - Pakkeforløp for primær leverkreft,Totalt antall kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Midt-Norge RHF,58,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,983658776
2021,Utfaset - Pakkeforløp for primær leverkreft,Totalt antall kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Nord RHF,38,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,883658752
2021,Utfaset - Pakkeforløp for primær leverkreft,Totalt antall kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Sør-Øst RHF,194,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,991324968
2021,Utfaset - Pakkeforløp for primær leverkreft,Totalt antall kreftpasienter som inngår i pakkeforløp for primær leverkreft,Helse Vest RHF,43,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,983658725
2021,Utfaset - Pakkeforløp for primær leverkreft,Totalt antall pakkeforløp for primær leverkreft som er avsluttet i perioden,Helse Nord RHF,8,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,883658752
2021,Utfaset - Pakkeforløp for primær leverkreft,Totalt antall pakkeforløp for primær leverkreft som er avsluttet i perioden,Helse Sør-Øst RHF,40,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,991324968
2021,Utfaset - Pakkeforløp for primær leverkreft,Totalt antall pakkeforløp for primær leverkreft som er avsluttet i perioden,Helse Vest RHF,17,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,216,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,Andel nye kreftpasienter som inngår i pakkeforløp for prostatakreft,Helse Midt-Norge RHF,"72,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
2021,Utfaset - Pakkeforløp for prostatakreft,Andel nye kreftpasienter som inngår i pakkeforløp for prostatakreft,Helse Nord RHF,"73,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,883658752
2021,Utfaset - Pakkeforløp for prostatakreft,Andel nye kreftpasienter som inngår i pakkeforløp for prostatakreft,Helse Sør-Øst RHF,"81,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,Andel nye kreftpasienter som inngår i pakkeforløp for prostatakreft,Helse Vest RHF,"88,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,Andel pakkeforløp for prostatakreft gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,"40,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
2021,Utfaset - Pakkeforløp for prostatakreft,Andel pakkeforløp for prostatakreft gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,"36,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,883658752
2021,Utfaset - Pakkeforløp for prostatakreft,Andel pakkeforløp for prostatakreft gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,"63,3%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,Andel pakkeforløp for prostatakreft gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,"72,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, kirurgisk behandling",Helse Midt-Norge RHF,"36,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, kirurgisk behandling",Helse Nord RHF,"33,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,883658752
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, kirurgisk behandling",Helse Sør-Øst RHF,"64,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, kirurgisk behandling",Helse Vest RHF,"62,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, medikamentell behandling",Helse Midt-Norge RHF,"44,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, medikamentell behandling",Helse Nord RHF,"36,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,883658752
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, medikamentell behandling",Helse Sør-Øst RHF,"57,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, medikamentell behandling",Helse Vest RHF,"78,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, overvåking uten behandling",Helse Midt-Norge RHF,"42,3%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, overvåking uten behandling",Helse Nord RHF,"40,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,883658752
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, overvåking uten behandling",Helse Sør-Øst RHF,"67,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, overvåking uten behandling",Helse Vest RHF,"73,3%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, strålebehandling",Helse Sør-Øst RHF,"43,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,"Andel pakkeforløp for prostatakreft gjennomført innen standardforløpstid, strålebehandling",Helse Vest RHF,"66,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,Antall nye kreftpasienter som inngår i pakkeforløp for prostatakreft,Helse Midt-Norge RHF,494,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
2021,Utfaset - Pakkeforløp for prostatakreft,Antall nye kreftpasienter som inngår i pakkeforløp for prostatakreft,Helse Nord RHF,333,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,883658752
2021,Utfaset - Pakkeforløp for prostatakreft,Antall nye kreftpasienter som inngår i pakkeforløp for prostatakreft,Helse Sør-Øst RHF,2170,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,Antall nye kreftpasienter som inngår i pakkeforløp for prostatakreft,Helse Vest RHF,655,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,149,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,132,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,883658752
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,1382,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,623,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med kirurgisk behandling gjennomført innen standardforløpstid,Helse Midt-Norge RHF,52,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med kirurgisk behandling gjennomført innen standardforløpstid,Helse Nord RHF,49,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,883658752
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med kirurgisk behandling gjennomført innen standardforløpstid,Helse Sør-Øst RHF,626,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med kirurgisk behandling gjennomført innen standardforløpstid,Helse Vest RHF,137,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med medikamentell behandling (A16FM) gjennomført innen standardforløpstid,Helse Midt-Norge RHF,49,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med medikamentell behandling (A16FM) gjennomført innen standardforløpstid,Helse Nord RHF,38,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,883658752
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med medikamentell behandling (A16FM) gjennomført innen standardforløpstid,Helse Sør-Øst RHF,322,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med medikamentell behandling (A16FM) gjennomført innen standardforløpstid,Helse Vest RHF,325,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med overvåking uten behandling gjennomført innen standardforløpstid,Helse Midt-Norge RHF,47,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med overvåking uten behandling gjennomført innen standardforløpstid,Helse Nord RHF,43,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,883658752
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med overvåking uten behandling gjennomført innen standardforløpstid,Helse Sør-Øst RHF,424,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med overvåking uten behandling gjennomført innen standardforløpstid,Helse Vest RHF,143,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med strålebehandling gjennomført innen standardforløpstid,Helse Sør-Øst RHF,10,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,991324968
2021,Utfaset - Pakkeforløp for prostatakreft,Antall pakkeforløp for prostatakreft med strålebehandling gjennomført innen standardforløpstid,Helse Vest RHF,18,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658725
2021,Utfaset - Pakkeforløp for prostatakreft,Totalt antall kreftpasienter som inngår i pakkeforløp for prostatakreft,Helse Midt-Norge RHF,680,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,208,983658776
