Tidsperiode,Kvalitetsindikator,Måltall,Lokasjon,Verdi,Sektor,Nivå,QualityIndicatorID,LocationId
2023,Rapportering av årsak til avsluttet behandling i tverrfaglig spesialisert rusbehandling,Antall avsluttete behandlingsopphold for pasienter over 18 år med manglende rapportering om avslutningstype,Universitetssykehuset Nord-Norge HF,399,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,18,983974899
2021,Rapportering av årsak til avsluttet behandling i tverrfaglig spesialisert rusbehandling,Antall avsluttete behandlingsopphold for pasienter over 18 år med manglende rapportering om avslutningstype,Vestre Viken HF,666,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,18,894166762
2022,Rapportering av årsak til avsluttet behandling i tverrfaglig spesialisert rusbehandling,Antall avsluttete behandlingsopphold for pasienter over 18 år med manglende rapportering om avslutningstype,Vestre Viken HF,666,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,18,894166762
2023,Rapportering av årsak til avsluttet behandling i tverrfaglig spesialisert rusbehandling,Antall avsluttete behandlingsopphold for pasienter over 18 år med manglende rapportering om avslutningstype,Vestre Viken HF,722,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,18,894166762
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Akershus universitetssykehus HF,915,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983971636
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Akershus universitetssykehus HF,1092,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983971636
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Diakonhjemmet sykehus AS,197,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,982791952
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Diakonhjemmet sykehus AS,198,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,982791952
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helgelandssykehuset HF,0,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974929
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Bergen HF,841,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974724
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Bergen HF,869,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974724
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Fonna HF,216,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974694
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Fonna HF,271,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974694
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Førde HF,85,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974732
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Førde HF,109,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974732
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Møre og Romsdal HF,366,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,997005562
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Møre og Romsdal HF,332,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,997005562
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Nord Private,0,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,999999994
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Nord Private,0,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,999999994
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Nord-Trøndelag HF,146,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974791
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Nord-Trøndelag HF,136,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974791
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Stavanger HF,684,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974678
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Stavanger HF,764,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974678
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Sør-Øst Private,5,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,999999991
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Helse Sør-Øst Private,6,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,999999991
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Lovisenberg diakonale sykehus AS,355,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,965985166
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Lovisenberg diakonale sykehus AS,363,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,965985166
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,NKS Jæren Distriktspsykiatriske senter AS,87,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,996380041
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,NKS Jæren Distriktspsykiatriske senter AS,86,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,996380041
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,NKS Olaviken alderspsykiatriske sykehus AS,41,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,987554401
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,NKS Olaviken alderspsykiatriske sykehus AS,30,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,987554401
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Nordlandssykehuset HF,238,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974910
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Nordlandssykehuset HF,275,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974910
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Oslo universitetssykehus HF,390,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,993467049
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Oslo universitetssykehus HF,418,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,993467049
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,St. Olavs Hospital HF,525,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,883974832
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,St. Olavs Hospital HF,454,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,883974832
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Sykehuset i Vestfold HF,430,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983975259
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Sykehuset i Vestfold HF,394,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983975259
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Sykehuset Innlandet HF,375,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983971709
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Sykehuset Innlandet HF,418,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983971709
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Sykehuset Telemark HF,320,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983975267
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Sykehuset Telemark HF,371,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983975267
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Sykehuset Østfold HF,558,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983971768
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Sykehuset Østfold HF,546,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983971768
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Sørlandet sykehus HF,626,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983975240
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Sørlandet sykehus HF,668,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983975240
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Universitetssykehuset Nord-Norge HF,455,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974899
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Universitetssykehuset Nord-Norge HF,482,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974899
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Vestre Viken HF,790,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,894166762
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Vestre Viken HF,819,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,894166762
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Voss DPS NKS Bjørkeli AS,0,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,916270097
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser i psykisk helsevern for voksne,Voss DPS NKS Bjørkeli AS,0,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,916270097
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Akershus universitetssykehus HF,558,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983971636
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Akershus universitetssykehus HF,700,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983971636
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Diakonhjemmet sykehus AS,105,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,982791952
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Diakonhjemmet sykehus AS,100,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,982791952
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Finnmarkssykehuset HF,0,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974880
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Helgelandssykehuset HF,0,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974929
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Helgelandssykehuset HF,0,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974929
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Helse Bergen HF,269,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974724
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Helse Bergen HF,276,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974724
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Helse Fonna HF,62,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974694
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Helse Fonna HF,59,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974694
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Helse Førde HF,28,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974732
2022,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Helse Førde HF,43,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,983974732
2021,Tvangsinnleggelser i psykisk helsevern for voksne,Antall tvangsinnleggelser som har startet med etablert tvunget vern,Helse Møre og Romsdal HF,184,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,280,997005562
